,Retailer,Retailer ID,Invoice Date,Region,State_name,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,State
5245,Sports Direct,1128299,09-12-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,84,128,10752,2795.52,0.26,Online,UT
5246,Sports Direct,1128299,09-12-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,89,142,12638,6319,0.5,Online,UT
5247,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,38,115,4370,1879.1,0.43,Online,UT
5248,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,48,123,5904,2066.4,0.35,Online,UT
5249,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,45,123,5535,2269.35,0.41,Online,UT
5250,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,47,77,3619,1628.55,0.45,Online,UT
5251,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Men's Apparel,54,68,3672,1101.6,0.3,Online,OH
5252,Sports Direct,1128299,17-01-2021 00:00,West,Hawaii,Honolulu,Women's Apparel,49,124,6076,3584.84,0.59,Online,OH
5253,Sports Direct,1128299,17-02-2021 00:00,West,Hawaii,Honolulu,Men's Street Footwear,36,137,4932,2071.44,0.42,Online,OH
5254,Sports Direct,1128299,17-02-2021 00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,49,111,5439,1903.65,0.35,Online,OH
5255,Sports Direct,1128299,17-02-2021 00:00,West,Hawaii,Honolulu,Women's Street Footwear,49,111,5439,2175.6,0.4,Online,OH
5256,Sports Direct,1128299,17-02-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,45,74,3330,1465.2,0.44,Online,OH
5257,Sports Direct,1128299,17-02-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,52,60,3120,998.4,0.32,Online,UT
5258,Sports Direct,1128299,17-02-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,47,108,5076,2944.08,0.58,Online,UT
5259,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,46,160,7360,3017.6,0.41,Online,UT
5260,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,58,100,5800,2204,0.38,Online,UT
5261,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,59,115,6785,2917.55,0.43,Online,UT
5262,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,58,91,5278,2216.76,0.42,Online,UT
5263,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,61,44,2684,885.72,0.33,Online,IL
5264,Sports Direct,1128299,16-03-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,54,101,5454,3272.4,0.6,Online,NE
5265,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,62,138,8556,3593.52,0.42,Online,WY
5266,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,66,98,6468,2263.8,0.35,Online,WY
5267,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,66,120,7920,3247.2,0.41,Online,WY
5268,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,52,84,4368,1965.6,0.45,Online,WY
5269,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,59,58,3422,1197.7,0.35,Online,WY
5270,Walmart,1128299,17-04-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,72,109,7848,4708.8,0.6,Online,WY
5271,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,58,155,8990,3865.7,0.43,Online,SD
5272,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,60,128,7680,3072,0.4,Online,SD
5273,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,59,119,7021,3159.45,0.45,Online,SD
5274,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,59,88,5192,2232.56,0.43,Online,SD
5275,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,52,68,3536,1131.52,0.32,Online,SD
5276,Walmart,1128299,18-05-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,67,173,11591,6722.78,0.58,Online,SD
5277,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,61,223,13603,6121.35,0.45,Online,VT
5278,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,64,203,12992,4547.2,0.35,Online,VT
5279,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,80,210,16800,7224,0.43,Online,VT
5280,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,77,155,11935,5012.7,0.42,Online,VT
5281,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,89,126,11214,3588.48,0.32,Online,VT
5282,Walmart,1128299,17-06-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,103,218,22454,12574.24,0.56,Online,VT
5283,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,83,261,21663,9531.72,0.44,Online,IL
5284,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,88,225,19800,7920,0.4,Online,NE
5285,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,86,189,16254,7151.76,0.44,Online,WY
5286,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,82,180,14760,6346.8,0.43,Online,WY
5287,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,89,195,17355,5553.6,0.32,Online,WY
5288,Walmart,1128299,16-07-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,101,163,16463,9383.91,0.57,Online,WY
5289,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,87,213,18531,7597.71,0.41,Online,WY
5290,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,77,206,15862,5551.7,0.35,Online,WY
5291,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,78,189,14742,6339.06,0.43,Online,SD
5292,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,77,143,11011,4624.62,0.42,Online,SD
5293,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,74,143,10582,3280.42,0.31,Online,SD
5294,Walmart,1128299,17-08-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,81,87,7047,4087.26,0.58,Online,SD
5295,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,58,140,8120,3248,0.4,Online,SD
5296,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,60,135,8100,2997,0.37,Online,SD
5297,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,54,75,4050,1822.5,0.45,Online,VT
5298,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,54,65,3510,1544.4,0.44,Online,VT
5299,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,64,74,4736,1468.16,0.31,Online,VT
5300,Walmart,1128299,18-09-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,51,75,3825,2103.75,0.55,Online,VT
5301,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,47,100,4700,2068,0.44,Online,VT
5302,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,59,144,8496,3228.48,0.38,Online,VT
5303,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,55,112,6160,2525.6,0.41,Online,VT
5304,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,51,113,5763,2362.83,0.41,Online,VT
5305,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,59,98,5782,1792.42,0.31,Online,VT
5306,Walmart,1128299,17-10-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,65,104,6760,3920.8,0.58,Online,VT
5307,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,52,169,8788,3515.2,0.4,Online,VT
5308,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,54,175,9450,3591,0.38,Online,VT
5309,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,53,147,7791,3194.31,0.41,Online,IL
5310,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,64,150,9600,4128,0.43,Online,NE
5311,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,77,124,9548,2864.4,0.3,Online,GA
5312,Walmart,1128299,17-11-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,86,162,13932,8219.88,0.59,Online,GA
5313,Walmart,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,72,216,15552,6220.8,0.4,Online,GA
5314,Walmart,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,82,200,16400,5740,0.35,Online,GA
5315,West Gear,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,75,174,13050,5220,0.4,Online,GA
5316,West Gear,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,78,180,14040,5756.4,0.41,Online,GA
5317,West Gear,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,86,147,12642,4424.7,0.35,Online,IL
5318,West Gear,1128299,16-12-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,87,156,13572,7464.6,0.55,Online,NE
5319,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,41,255,10455,5750.25,0.55,Online,GA
5320,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,44,189,8316,3908.52,0.47,Online,GA
5321,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,32,169,5408,2055.04,0.38,Online,GA
5322,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,37,145,5365,2199.65,0.41,Online,GA
5323,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Men's Apparel,51,165,8415,3786.75,0.45,Online,GA
5324,West Gear,1185732,12-01-2021 00:00,Southeast,Florida,Orlando,Women's Apparel,44,176,7744,5033.6,0.65,Online,GA
5325,West Gear,1185732,10-02-2021 00:00,Southeast,Florida,Orlando,Men's Street Footwear,44,234,10296,5662.8,0.55,Online,GA
5326,West Gear,1185732,10-02-2021 00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,42,138,5796,2840.04,0.49,Online,GA
5327,West Gear,1185732,10-02-2021 00:00,Southeast,Florida,Orlando,Women's Street Footwear,33,174,5742,2124.54,0.37,Online,GA
5328,West Gear,1185732,10-02-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,37,133,4921,2066.82,0.42,Online,GA
5329,West Gear,1185732,10-02-2021 00:00,Northeast,New York,Albany,Men's Apparel,50,154,7700,3542,0.46,Online,GA
5330,West Gear,1185732,10-02-2021 00:00,Northeast,New York,Albany,Women's Apparel,42,182,7644,4892.16,0.64,Online,GA
5331,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,44,252,11088,6541.92,0.59,Online,IL
5332,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,44,165,7260,3339.6,0.46,Online,NE
5333,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,33,161,5313,1912.68,0.36,Online,KS
5334,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,39,106,4134,1694.94,0.41,Online,KS
5335,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Men's Apparel,51,133,6783,3323.67,0.49,Online,KS
5336,West Gear,1185732,08-03-2021 00:00,Northeast,New York,Albany,Women's Apparel,43,161,6923,4153.8,0.6,Online,KS
5337,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,42,248,10416,5832.96,0.56,Online,KS
5338,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,43,147,6321,2844.45,0.45,Online,KS
5339,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,34,152,5168,1860.48,0.36,Online,IL
5340,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,37,135,4995,2047.95,0.41,Online,NE
5341,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Men's Apparel,50,124,6200,2914,0.47,Online,KS
5342,West Gear,1185732,09-04-2021 00:00,Northeast,New York,Albany,Women's Apparel,41,156,6396,4157.4,0.65,Online,KS
5343,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,50,261,13050,7830,0.6,Online,KS
5344,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,53,161,8533,4010.51,0.47,Online,KS
5345,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,49,160,7840,2822.4,0.36,Online,KS
5346,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,47,130,6110,2444,0.4,Online,KS
5347,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Men's Apparel,56,137,7672,3759.28,0.49,Online,IL
5348,West Gear,1185732,08-05-2021 00:00,Northeast,New York,Albany,Women's Apparel,59,169,9971,6281.73,0.63,Online,NE
5349,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,59,263,15517,8689.52,0.56,Online,DE
5350,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,54,175,9450,4536,0.48,Online,DE
5351,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,48,150,7200,2736,0.38,Online,DE
5352,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,49,144,7056,2892.96,0.41,Online,DE
5353,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Men's Apparel,62,150,9300,4557,0.49,Online,DE
5354,West Gear,1185732,10-06-2021 00:00,Northeast,New York,Albany,Women's Apparel,69,181,12489,7743.18,0.62,Online,DE
5355,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,59,247,14573,8015.15,0.55,Online,MA
5356,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,56,196,10976,4939.2,0.45,Online,MA
5357,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,51,169,8619,3016.65,0.35,Online,MA
5358,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,53,150,7950,3418.5,0.43,Online,MA
5359,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Men's Apparel,62,168,10416,4791.36,0.46,Online,MA
5360,West Gear,1185732,08-07-2021 00:00,Northeast,New York,Albany,Women's Apparel,66,194,12804,8322.6,0.65,Online,MA
5361,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,62,250,15500,8680,0.56,Online,IL
5362,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,55,210,11550,5197.5,0.45,Online,NE
5363,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,51,188,9588,3451.68,0.36,Online,DE
5364,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,41,150,6150,2460,0.4,Online,DE
5365,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Men's Apparel,52,149,7748,3719.04,0.48,Online,DE
5366,West Gear,1185732,09-08-2021 00:00,Northeast,New York,Albany,Women's Apparel,55,218,11990,7194,0.6,Online,DE
5367,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,50,238,11900,7021,0.59,Online,DE
5368,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,48,163,7824,3520.8,0.45,Online,DE
5369,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,41,138,5658,1980.3,0.35,Online,MA
5370,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,44,137,6028,2471.48,0.41,Online,MA
5371,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Men's Apparel,51,131,6681,3206.88,0.48,Online,MA
5372,West Gear,1185732,08-09-2021 00:00,Northeast,New York,Albany,Women's Apparel,59,156,9204,5522.4,0.6,Online,MA
5373,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,57,208,11856,6757.92,0.57,Online,MA
5374,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,46,156,7176,3300.96,0.46,Online,MA
5375,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,46,137,6302,2520.8,0.4,Online,MA
5376,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,45,135,6075,2490.75,0.41,Online,MA
5377,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Men's Apparel,59,150,8850,4159.5,0.47,Online,MA
5378,West Gear,1185732,10-10-2021 00:00,Northeast,New York,Albany,Women's Apparel,64,156,9984,6190.08,0.62,Online,MA
5379,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,56,217,12152,6683.6,0.55,Online,MA
5380,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,49,162,7938,3889.62,0.49,Online,MA
5381,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,45,147,6615,2381.4,0.36,Online,IL
5382,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,47,144,6768,2707.2,0.4,Online,NE
5383,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Men's Apparel,62,154,9548,4296.6,0.45,Online,IL
5384,West Gear,1185732,09-11-2021 00:00,Northeast,New York,Albany,Women's Apparel,68,176,11968,7659.52,0.64,Online,NE
5385,West Gear,1185732,08-12-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,59,245,14455,8383.9,0.58,Online,IL
5386,West Gear,1185732,08-12-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,51,169,8619,4309.5,0.5,Online,NE
5387,Kohl's,1185732,08-12-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,52,163,8476,3305.64,0.39,Online,FL
5388,Kohl's,1185732,08-12-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,54,155,8370,3431.7,0.41,Online,FL
5389,Kohl's,1185732,08-12-2021 00:00,Northeast,New York,Albany,Men's Apparel,60,155,9300,4278,0.46,Online,FL
5390,Kohl's,1185732,08-12-2021 00:00,Northeast,New York,Albany,Women's Apparel,69,182,12558,8037.12,0.64,Online,FL
5391,Kohl's,1185732,14-01-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,39,216,8424,5307.12,0.63,Online,FL
5392,Kohl's,1185732,14-01-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,39,156,6084,2737.8,0.45,Online,FL
5393,Kohl's,1185732,14-01-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,29,168,4872,2338.56,0.48,Online,MI
5394,Kohl's,1185732,14-01-2021 00:00,Northeast,New York,Albany,Women's Athletic Footwear,34,131,4454,2093.38,0.47,Online,MI
5395,Kohl's,1185732,14-01-2021 00:00,Northeast,New York,Albany,Men's Apparel,49,145,7105,3197.25,0.45,Online,MI
5396,Kohl's,1185732,14-01-2021 00:00,Northeast,New York,Albany,Women's Apparel,38,156,5928,2371.2,0.4,Online,MI
5397,Kohl's,1185732,12-02-2021 00:00,Northeast,New York,Albany,Men's Street Footwear,37,238,8806,5371.66,0.61,Online,MI
5398,Kohl's,1185732,12-02-2021 00:00,Northeast,New York,Albany,Men's Athletic Footwear,37,145,5365,2199.65,0.41,Online,MI
5399,Kohl's,1185732,12-02-2021 00:00,Northeast,New York,Albany,Women's Street Footwear,29,143,4147,2032.03,0.49,Online,LA
5400,Kohl's,1185732,12-02-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,32,123,3936,1889.28,0.48,Online,LA
5401,Kohl's,1185732,12-02-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,47,145,6815,2794.15,0.41,Online,LA
5402,Kohl's,1185732,12-02-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,38,174,6612,2578.68,0.39,Online,LA
5403,Kohl's,1185732,10-03-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,38,246,9348,5608.8,0.6,Online,LA
5404,Kohl's,1185732,10-03-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,37,131,4847,2132.68,0.44,Online,LA
5405,Kohl's,1185732,10-03-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,27,149,4023,1810.35,0.45,Online,WV
5406,Kohl's,1185732,10-03-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,33,112,3696,1737.12,0.47,Online,WV
5407,Kohl's,1185732,10-03-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,47,126,5922,2664.9,0.45,Online,WV
5408,Kohl's,1185732,10-03-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,37,165,6105,2258.85,0.37,Online,WV
5409,Kohl's,1185732,11-04-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,39,208,8112,5029.44,0.62,Online,WV
5410,Kohl's,1185732,11-04-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,39,140,5460,2457,0.45,Online,WV
5411,Kohl's,1185732,11-04-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,28,145,4060,1867.6,0.46,Online,IL
5412,Kohl's,1185732,11-04-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,33,119,3927,1845.69,0.47,Online,NE
5413,Kohl's,1185732,11-04-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,47,106,4982,2092.44,0.42,Online,FL
5414,Kohl's,1185732,11-04-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,36,149,5364,1877.4,0.35,Online,FL
5415,Kohl's,1185732,10-05-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,45,246,11070,7195.5,0.65,Online,FL
5416,Kohl's,1185732,10-05-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,41,152,6232,2492.8,0.4,Online,FL
5417,Kohl's,1185732,10-05-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,39,145,5655,2770.95,0.49,Online,FL
5418,Kohl's,1185732,10-05-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,39,131,5109,2554.5,0.5,Online,FL
5419,Kohl's,1185732,10-05-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,45,133,5985,2513.7,0.42,Online,MI
5420,Kohl's,1185732,10-05-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,52,156,8112,3244.8,0.4,Online,MI
5421,Kohl's,1185732,12-06-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,46,247,11362,7158.06,0.63,Online,MI
5422,Kohl's,1185732,12-06-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,42,168,7056,2892.96,0.41,Online,MI
5423,Kohl's,1185732,12-06-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,38,131,4978,2240.1,0.45,Online,MI
5424,Kohl's,1185732,12-06-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,38,140,5320,2500.4,0.47,Online,MI
5425,Kohl's,1185732,12-06-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,49,135,6615,2910.6,0.44,Online,LA
5426,Kohl's,1185732,12-06-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,50,163,8150,3015.5,0.37,Online,LA
5427,Kohl's,1185732,10-07-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,48,228,10944,7004.16,0.64,Online,LA
5428,Kohl's,1185732,10-07-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,44,163,7172,3083.96,0.43,Online,LA
5429,Kohl's,1185732,10-07-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,38,149,5662,2717.76,0.48,Online,LA
5430,Kohl's,1185732,10-07-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,39,150,5850,2749.5,0.47,Online,LA
5431,Kohl's,1185732,10-07-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,48,137,6576,2761.92,0.42,Online,WV
5432,Kohl's,1185732,10-07-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,51,196,9996,3598.56,0.36,Online,WV
5433,Kohl's,1185732,11-08-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,47,255,11985,7670.4,0.64,Online,WV
5434,Kohl's,1185732,11-08-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,43,163,7009,2873.69,0.41,Online,WV
5435,Kohl's,1185732,11-08-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,38,143,5434,2445.3,0.45,Online,WV
5436,Kohl's,1185732,11-08-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,38,147,5586,2737.14,0.49,Online,WV
5437,Kohl's,1185732,11-08-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,47,140,6580,2697.8,0.41,Online,FL
5438,Kohl's,1185732,11-08-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,52,196,10192,4076.8,0.4,Online,FL
5439,Kohl's,1185732,10-09-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,48,208,9984,6389.76,0.64,Online,FL
5440,Kohl's,1185732,10-09-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,44,150,6600,2838,0.43,Online,FL
5441,Kohl's,1185732,10-09-2021 00:00,West,Wyoming,Cheyenne,Women's Street Footwear,38,137,5206,2394.76,0.46,Online,FL
5442,Kohl's,1185732,10-09-2021 00:00,West,Wyoming,Cheyenne,Women's Athletic Footwear,38,135,5130,2513.7,0.49,Online,FL
5443,Kohl's,1185732,10-09-2021 00:00,West,Wyoming,Cheyenne,Men's Apparel,48,125,6000,2580,0.43,Online,LA
5444,Kohl's,1185732,10-09-2021 00:00,West,Wyoming,Cheyenne,Women's Apparel,52,174,9048,3619.2,0.4,Online,LA
5445,Kohl's,1185732,12-10-2021 00:00,West,Wyoming,Cheyenne,Men's Street Footwear,50,202,10100,6464,0.64,Online,LA
5446,Kohl's,1185732,12-10-2021 00:00,West,Wyoming,Cheyenne,Men's Athletic Footwear,44,174,7656,3062.4,0.4,Online,LA
